1309,2263
2187,1096
872,1057
1825,1307
240,1605
9,1675
1378,101
1729,1512
855,715
2173,1888
703,2227
1203,2158
778,1749
909,2255
154,374
376,1165
680,1887
2245,210
973,488
2503,950
542,1035
298,953
2444,969
2123,148
2417,843
2574,1873
931,530
1722,1837
70,1020
1281,364
521,2139
78,1885
527,1172
1385,594
2428,683
903,646
1745,1754
1541,659
372,1704
8,1759
2540,2259
1850,1867
2022,889
742,1048
1330,2268
1047,1437
458,2118
1211,646
660,1667
1529,1656
254,529
644,1900
373,1447
624,920
1511,184
2601,649
592,1442
2223,203
144,218
1711,80
1835,1718
66,1997
472,924
16,352
812,318
2533,124
1254,1452
847,1191
1701,1189
2375,1116
401,2000
1608,247
2352,808
639,1427
385,1374
2264,2170
630,964
162,1884
1233,219
182,638
635,1998
1788,1413
2497,1715
1887,681
1664,1954
421,2206
2540,1427
144,955
229,576
804,1648
898,495
1594,880
1647,1621
1733,493
1745,62
1090,755
2540,1479
1551,544
1091,518
1985,894
260,2020
1553,939
1892,1442
393,1675
1551,1890
1551,1904
635,1902
2486,1758
2209,1827
1760,856
1060,1812
2235,447
1655,1194
1645,551
2053,1617
2037,418
1215,215
385,2016
496,177
1631,2201
1337,312
1771,1030
1812,943
656,594
921,1898
1982,2102
2248,991
1795,1024
