1765,950
295,1821
770,1681
330,456
2187,1096
2603,1947
110,336
2574,1873
862,52
2105,697
1452,2125
903,2078
1310,594
1700,1725
2062,1863
918,47
1010,1909
1717,588
1125,1948
2466,1510
1986,913
1604,1639
1993,1462
1552,1301
545,1448
2319,2052
1587,1738
2494,1912
2595,1280
393,1758
977,544
1664,782
1753,1422
2139,2220
1069,56
1795,1024
2303,269
870,455
1230,1846
1533,1640
1507,232
2504,1704
511,483
1689,1870
391,1167
2053,1617
2302,1125
369,1200
1968,1276
1733,493
908,136
2430,902
925,1947
2350,1976
70,963
833,452
2066,1613
1737,830
228,279
2426,1038
963,931
941,342
1598,1595
2399,489
287,1125
1291,866
902,610
1121,1783
2586,2166
1183,857
1253,356
543,207
1118,1317
2480,1849
2595,419
1126,1991
63,809
845,702
328,1191
162,262
2232,1159
2046,1463
89,1198
262,2043
398,148
1682,388
320,1878
1973,1383
1642,1707
413,1129
1474,2178
1596,230
978,1522
542,1253
298,953
2404,636
1014,1624
2443,1784
490,551
2143,1356
1588,437
1287,1042
111,1971
2423,28
2344,63
781,1690
1218,1223
608,2229
1445,141
1685,1715
2063,1944
1300,1722
1866,1902
421,2206
2224,77
2098,1831
287,777
376,1165
2085,816
1217,755
50,1713
1575,1314
1746,1465
470,991
2446,1581
1634,72
2462,894
1788,577
