1138,894
671,223
517,2606
902,2605
1115,2490
804,2921
316,1164
267,508
587,2816
480,2909
566,996
795,2594
139,242
572,367
979,994
1251,533
456,2550
532,3092
522,2959
361,3188
1107,2016
983,821
429,2284
522,3204
1016,3062
1192,574
540,2323
1068,2023
1008,1534
1113,948
55,2048
467,3045
882,1566
608,151
1024,2936
1181,894
1116,952
1336,625
916,3108
174,1190
517,3166
627,2982
956,2291
882,2546
840,2941
83,1622
1183,629
606,367
521,375
605,1472
893,156
645,1132
1190,2468
263,2223
527,2807
250,355
1126,941
536,371
823,1182
990,2243
1067,12
208,3077
862,2197
1198,1311
846,422
1010,2379
1302,745
661,242
762,2123
216,358
311,3104
1173,899
373,2805
750,342
529,928
1148,2192
214,132
490,192
737,1667
287,3024
1322,1842
1125,1676
575,3069
1011,807
218,36
164,1487
804,2599
1261,2656
189,1508
860,228
809,2585
1112,949
781,2837
488,2415
27,352
1183,993
208,107
1064,2057
613,3113
412,426
452,428
465,176
932,774
1115,1080
326,3
437,2211
799,1063
225,2818
1105,2490
1264,2273
554,836
362,2074
91,1681
1225,1161
648,537
536,145
346,1210
458,2619
523,3126
778,2574
1187,565
507,1490
1330,639
57,2101
366,2048
316,793
605,1686
376,2638
483,1079
991,836
390,2983
787,2040
975,59
230,2594
91,311
1114,2429
784,936
932,2063
1322,182
691,2700
1132,374
441,422
1025,1857
1011,806
801,2691
801,2916
742,593
1271,1480
1290,2426
479,2452
1310,2801
332,1079
1254,2787
987,1106
1268,1448
1101,2802
605,998
7,1903
778,2555
204,1863
538,265
1323,672
488,2617
734,516
712,2055
876,2471
1290,2438
339,167
607,3140
922,2071
1268,2167
778,761
301,2547
577,2386
577,900
1040,2067
924,796
1201,2849
1022,397
1258,3056
1258,2720
1258,3026
1030,1528
1016,2076
1059,329
807,2685
1105,1028
428,2771
591,228
115,1685
324,2134
654,1150
1032,158
625,1418
418,2841
148,2594
256,1770
1274,1041
1290,1032
518,3027
728,438
240,723
807,2190
244,1767
1243,374
353,9
1160,1599
197,1984
425,2546
602,3161
483,2922
592,257
204,35
1212,2076
1271,2551
265,331
703,2119
1073,1333
505,1762
1119,2253
323,3099
1192,3211
897,426
995,2253
1051,2091
1259,1441
734,627
1147,962
1044,2083
1062,2051
1190,2085
1026,2247
948,2102
995,2189
1274,2396
1274,2003
1274,2742
229,3089
1147,1600
1114,2336
1114,2935
1114,2739
661,566
1055,2034
801,2692
801,2885
45,435
79,2624
77,3156
819,3050
530,2040
1274,1204
1004,2961
543,371
615,430
498,2021
519,2423
1076,2036
80,544
874,199
513,2131
389,3048
116,821
1148,3028
584,2818
653,562
169,532
1119,383
635,2095
1245,162
544,286
707,518
264,444
355,2866
1080,2073
86,1607
883,2393
557,2393
1065,11
683,163
270,367
821,2011
1277,551
753,1585
925,1692
1170,2370
564,2114
857,2496
1080,2355
445,2161
722,2789
105,196
499,2446
1221,2181
644,891
1289,393
1251,168
260,1848
1078,2587
1355,650
455,2585
1101,2250
1112,351
177,1481
1266,2442
353,2442
852,1086
847,2674
1324,2638
961,840
353,1090
1145,915
1289,2459
175,1485
1262,2839
69,1576
973,2214
935,2173
332,2813
793,671
111,179
1033,2557
431,3117
1224,504
778,2567
1002,2933
633,281
718,2136
1083,393
654,469
839,2606
26,190
786,2040
290,2997
340,3064
712,401
761,2681
771,366
641,567
1310,663
596,830
803,953
106,1980
61,2103
353,1510
622,1602
502,1858
217,2409
75,1594
958,2445
1242,1066
593,923
1230,318
1306,705
332,1420
94,1629
368,703
486,1580
1055,759
1022,2624
1126,584
952,651
165,1976
453,2133
528,2301
932,2915
779,562
1124,2183
3,787
1066,2018
1160,2118
902,422
902,2442
457,2078
838,461
838,1517
583,149
647,424
250,2377
741,580
636,2527
1302,2572
636,2055
289,1090
