882,2565
724,2798
547,2332
1108,964
817,400
88,1612
637,325
362,2855
346,1171
504,902
373,2805
576,2894
531,1137
497,3215
543,923
489,2422
484,2807
1082,2069
320,264
852,2442
1113,994
736,521
890,196
1122,2020
245,144
1242,1068
683,775
527,2503
1145,3194
93,286
140,937
1095,966
685,333
587,1137
993,1402
93,2441
1265,470
532,1136
1257,462
444,2159
378,2628
202,2714
216,358
1294,703
1293,700
1013,402
519,2423
736,426
1275,2420
589,3038
1116,952
223,1952
443,2441
588,566
1100,2365
1299,697
606,367
177,1481
780,1502
804,2291
759,393
1171,905
995,2189
163,1486
753,2524
1111,1418
135,2853
556,3016
1353,3016
565,960
736,176
536,902
501,2165
484,2391
580,264
945,887
540,2323
541,1014
325,3110
189,1508
348,831
124,3047
1264,2752
847,2674
838,461
1103,1440
1130,911
683,243
781,2816
829,2766
1113,2881
1091,1401
609,1136
902,2605
654,314
889,2572
331,3110
742,356
588,923
653,3202
557,426
182,1557
646,647
910,430
881,2544
463,2495
578,2821
490,2803
816,1105
248,1791
731,2313
671,223
512,784
1062,2063
208,746
269,1473
1120,942
597,921
1263,458
562,257
783,2173
635,3139
1309,662
1047,747
708,404
1290,2273
973,2214
365,2849
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
462,1742
1345,2982
226,563
505,1199
221,1682
248,70
122,139
179,1523
1338,887
486,2334
3,1711
248,1874
502,646
937,108
393,1120
95,2311
24,1812
231,1742
502,1829
173,1762
478,397
179,1521
136,1480
462,1133
420,585
226,1045
248,1873
224,1765
12,1705
486,1876
650,1892
79,290
937,1829
1358,62
393,343
911,638
230,752
1061,1947
7,1326
7,1268
7,1264
393,22
486,123
1061,1476
1061,35
426,1827
964,3052
457,599
165,1824
426,1055
293,156
351,1304
964,3051
1352,1905
230,1541
393,1875
864,2951
179,1055
213,1476
505,1642
595,62
393,1007
1061,1749
179,1672
574,1275
1195,3164
1203,3047
165,1263
761,731
226,3150
231,54
339,624
95,89
136,1777
531,1873
531,1708
2,1009
335,2293
1349,3188
213,1765
1356,493
165,1235
604,1663
165,1224
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
462,1742
1345,2982
226,563
505,1199
221,1682
248,70
122,139
179,1523
1338,887
486,2334
3,1711
248,1874
502,646
937,108
393,1120
95,2311
24,1812
231,1742
502,1829
173,1762
478,397
179,1521
136,1480
462,1133
420,585
226,1045
248,1873
224,1765
12,1705
486,1876
650,1892
79,290
937,1829
1358,62
393,343
911,638
230,752
1061,1947
7,1326
7,1268
7,1264
393,22
486,123
1061,1476
1061,35
426,1827
964,3052
457,599
165,1824
426,1055
293,156
351,1304
964,3051
1352,1905
230,1541
393,1875
864,2951
179,1055
213,1476
505,1642
595,62
393,1007
1061,1749
179,1672
574,1275
1195,3164
1203,3047
165,1263
761,731
226,3150
231,54
339,624
95,89
136,1777
531,1873
531,1708
2,1009
335,2293
1349,3188
213,1765
1356,493
165,1235
604,1663
165,1224
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
462,1742
1345,2982
226,563
505,1199
221,1682
248,70
122,139
179,1523
1338,887
486,2334
3,1711
248,1874
502,646
937,108
393,1120
95,2311
24,1812
231,1742
502,1829
173,1762
478,397
179,1521
136,1480
462,1133
420,585
226,1045
248,1873
224,1765
12,1705
486,1876
650,1892
79,290
937,1829
1358,62
393,343
911,638
230,752
1061,1947
7,1326
7,1268
7,1264
393,22
486,123
1061,1476
1061,35
426,1827
964,3052
457,599
165,1824
426,1055
293,156
351,1304
964,3051
1352,1905
230,1541
393,1875
864,2951
179,1055
213,1476
505,1642
595,62
393,1007
1061,1749
179,1672
574,1275
1195,3164
1203,3047
165,1263
761,731
226,3150
231,54
339,624
95,89
136,1777
531,1873
531,1708
2,1009
335,2293
1349,3188
213,1765
1356,493
165,1235
604,1663
165,1224
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
462,1742
1345,2982
226,563
505,1199
221,1682
248,70
122,139
179,1523
1338,887
486,2334
3,1711
248,1874
502,646
937,108
393,1120
95,2311
24,1812
231,1742
502,1829
173,1762
478,397
179,1521
136,1480
462,1133
420,585
226,1045
248,1873
224,1765
12,1705
486,1876
650,1892
79,290
937,1829
1358,62
393,343
911,638
230,752
1061,1947
7,1326
7,1268
7,1264
393,22
486,123
1061,1476
1061,35
426,1827
964,3052
457,599
165,1824
426,1055
293,156
351,1304
964,3051
1352,1905
230,1541
393,1875
864,2951
179,1055
213,1476
505,1642
595,62
393,1007
1061,1749
179,1672
574,1275
1195,3164
1203,3047
165,1263
761,731
226,3150
231,54
339,624
95,89
136,1777
531,1873
531,1708
2,1009
335,2293
1349,3188
213,1765
1356,493
165,1235
604,1663
165,1224
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
462,1742
1345,2982
226,563
505,1199
221,1682
248,70
122,139
179,1523
1338,887
486,2334
3,1711
248,1874
502,646
937,108
393,1120
95,2311
24,1812
231,1742
502,1829
173,1762
478,397
179,1521
136,1480
462,1133
420,585
226,1045
248,1873
224,1765
12,1705
486,1876
650,1892
79,290
937,1829
1358,62
393,343
911,638
230,752
1061,1947
7,1326
7,1268
7,1264
393,22
486,123
1061,1476
1061,35
426,1827
964,3052
457,599
165,1824
426,1055
293,156
351,1304
964,3051
1352,1905
230,1541
393,1875
864,2951
179,1055
213,1476
505,1642
595,62
393,1007
1061,1749
179,1672
574,1275
1195,3164
1203,3047
165,1263
761,731
226,3150
231,54
339,624
95,89
136,1777
531,1873
531,1708
2,1009
335,2293
1349,3188
213,1765
1356,493
165,1235
604,1663
165,1224
166,1711
1061,2623
248,1865
248,1969
257,728
238,728
7,1280
7,1361
440,1045
440,3072
230,1581
179,2526
1352,2610
209,103
179,2279
248,1813
1222,3072
247,2444
650,1762
179,1498
317,2011
505,1280
505,1361
369,1480
505,1268
505,1326
505,1264
393,1747
937,134
472,727
1355,887
424,1533
230,1611
505,1328
505,1349
218,1609
687,2523
257,1769
238,1769
505,1317
505,1290
648,3150
124,1431
179,2262
