44155,62804
19060,19060
88855,88855
26550,26550
79638,93406
32991,88530
78582,76620
78726,10282
39988,85706
56108,38956
93802,7703
27966,54319
58185,58185
35783,35783
2358,82586
54692,96165
76877,76877
156,156
54948,57099
81291,81291
43610,12582
10722,59909
48796,53481
687,687
88422,88422
68808,68808
11297,11297
14987,57258
32519,29108
70328,28281
61408,58362
68580,10189
40300,61141
29634,1933
86773,3299
24940,24940
94693,94693
50304,10674
58603,58603
78046,78046
40163,19373
56416,56416
52086,52086
24727,76830
54884,54884
80149,80149
89667,89667
66013,66013
75173,75173
7582,82931
20365,97212
3989,67386
36746,21439
43780,43780
74542,74542
91756,91756
93907,68818
36778,36778
34311,39792
852,852
62632,62632
36977,36977
80357,27728
60735,60735
97721,97721
91568,19123
8905,8905
37949,19776
74938,25663
29869,29869
95755,95755
91077,50556
55891,19720
86345,86345
82322,82550
6346,6346
49763,49763
44378,95142
95535,95535
83322,83322
11427,36547
98798,98798
28445,78130
66779,38795
12470,98020
10372,22396
52156,52156
39507,7681
66251,66251
16731,16731
19043,93543
49528,49528
42611,42611
91902,25828
53286,53286
42805,95795
9234,9234
97950,97950
100388,100388
49298,49298
10778,10778
91859,91859
74244,53664
37599,37599
41719,6698
28018,14256
4768,30205
46954,85777
2302,78473
31705,25657
73430,73430
50174,50174
9754,9754
23360,23360
58408,58408
43424,21658
50800,50800
68841,60145
59518,60560
34288,34288
53373,89121
51830,51830
44211,84010
90417,90417
30863,30863
42306,46083
62093,1440
89148,26474
