2368,15351
95,9006
2503,20051
625,805
2481,6885
818,979
1209,3697
1217,5249
1997,12451
1437,11704
148,18936
1605,16608
1987,10905
1359,1903
2504,17837
862,5782
1564,6914
1924,19550
2381,3482
57,13302
1594,12468
136,2576
887,18151
2081,21935
1784,2494
598,3626
1459,20526
249,18994
2071,6772
155,3446
2069,21448
66,3668
248,1685
1208,3254
1508,645
788,14901
1539,4756
1429,8593
2504,2818
459,20827
25,14931
278,9063
378,21690
993,2689
348,20343
370,15071
895,8479
1484,21490
621,7126
399,22063
65,3177
1405,772
1711,17607
1324,912
2122,18036
22,15600
1641,15009
182,3408
453,4892
1466,11641
1145,2867
1891,15304
49,10111
1258,14686
2438,2861
1949,17302
2295,21434
627,14686
1145,2871
1145,4787
1966,656
1138,11034
1218,15268
2418,7679
1866,14359
356,9141
1975,8180
2058,13453
47,17556
2405,8668
594,20843
2142,13934
1551,7854
1121,3697
1267,1986
725,18124
707,11829
1454,10760
81,20177
787,6998
725,16800
2103,14836
2112,14690
417,18465
1686,17665
181,12012
1269,10497
1257,4728
1631,1185
217,5274
1843,4900
2147,10293
1080,14454
221,1772
1513,1592
2139,101
1955,20238
176,14820
1983,6913
2231,17839
898,15335
2488,5635
1963,6961
34,3067
717,20106
1360,994
466,17505
2196,17366
1953,11438
1583,8262
244,2821
1560,19964
1365,15247
399,21559
1605,17203
1703,17701
2365,8618
1037,12168
