102,11759
6,12999
53,4728
1424,8192
852,2819
1208,3254
1606,18687
1413,4209
1282,1240
2150,21343
1927,19026
1686,11271
336,20174
883,10986
2254,8256
1652,14384
814,20657
1301,5233
2361,8786
1456,18231
725,16800
1359,1903
2305,21369
176,6882
2209,17162
2408,6808
65,7141
2125,16072
226,5311
2107,8358
1167,21301
2464,7034
2323,16809
1463,15908
1719,7246
2192,136
1466,11641
219,8696
1863,12822
954,1458
2190,21661
1148,16756
1992,1274
561,20125
2549,18325
2502,16032
1315,7783
639,2536
1209,1609
2531,19976
1031,13438
2274,356
2317,15825
2476,6955
810,11428
753,4858
932,20657
1398,4586
1284,13307
1943,15780
1614,11350
1502,5842
2374,3051
693,8065
2396,16792
1217,5249
1463,2808
855,12122
565,15489
1299,15462
53,21693
2387,20821
2400,12269
176,14822
1423,9727
2323,17390
29,6031
2395,10533
1771,235
211,400
2451,20424
175,5431
351,10048
1532,14949
1932,6200
2418,7679
893,11620
1125,8267
2379,10267
1860,5560
1699,16433
2156,14545
700,18443
226,13545
81,17194
1987,10905
597,4280
1257,20429
1988,17230
724,3902
2405,9009
1324,912
561,18152
95,10966
1512,20844
2507,5038
563,18915
2030,13167
1315,21112
320,10822
1060,16608
1701,18549
2449,3466
2141,11048
737,6759
1382,2594
1104,1397
1007,21613
1468,672
79,13520
2394,13251
1397,20805
1136,16963
417,17203
1070,18620
2000,20322
928,19902
1245,13878
