1129,30685
1172,46837
2565,61401
858,33050
770,8744
1028,26913
791,42215
1543,17648
955,49077
1159,14730
1148,14981
1645,22913
2420,9801
1302,48988
1561,23711
770,42893
1539,17865
1970,33064
1709,41718
325,16628
1872,58622
1944,1750
853,7260
1133,60846
1533,41954
1801,58036
2368,40052
1198,45176
1834,57138
11,26143
1543,55055
1247,11036
791,11813
1894,33661
1698,24132
884,36937
1307,927
1556,52746
814,19807
492,4911
1298,466
1735,22251
2466,37915
2388,44912
1138,15380
1216,57585
2118,25095
1978,24348
2036,21637
959,295
1621,1825
56,31493
1594,35666
644,38944
1990,63465
2287,14331
2269,32137
37,11908
197,55673
2055,41337
1673,10597
612,43415
276,5494
861,5278
387,12772
1512,6494
990,52266
1207,20214
2222,12076
2193,11081
167,2656
993,63843
603,47632
1292,61128
1271,5574
1228,60783
2338,18727
1913,31541
1679,4673
1001,19833
1498,63622
1431,46661
584,43284
715,45324
1528,41380
1829,12676
1433,11508
940,52825
2396,4736
2077,8714
886,29979
1222,47993
1802,37532
1741,24023
534,33904
1919,1052
258,997
530,9660
210,5032
2323,58990
2300,43737
341,2576
618,18621
713,5338
1891,56808
1522,12758
101,44768
1829,48858
410,339
933,674
284,30845
758,19923
2560,32134
2281,1249
288,31328
845,35727
2125,49898
1480,56959
1475,53867
2250,55030
2293,57380
2345,12696
240,63577
1746,5937
357,50601
994,34154
381,23013
590,11081
