1683,48726
1281,43793
892,62873
289,53508
2507,12211
1023,63994
2383,60461
277,29825
1829,57293
2086,35470
1918,47068
1854,59187
720,42235
1842,57065
1925,64009
2180,38600
703,53805
562,42631
1811,1033
303,14191
1346,39433
2406,24733
1548,52353
1712,27270
1429,20418
1954,61035
256,34093
2032,29658
1891,56808
970,27511
2610,62491
1727,46732
1083,12930
1833,26797
1990,50895
1939,48642
2581,58077
1397,44600
712,14814
2553,48937
1792,14554
1480,25876
923,28935
497,806
1407,16892
1773,55886
1001,14795
2415,40254
910,62484
1612,62192
1883,34609
2208,19950
1410,51990
1349,48888
1543,25978
760,23854
2318,13064
2049,41470
562,23818
228,40962
135,57347
1944,41445
2581,20792
1916,51641
2546,55477
1111,17855
973,53129
1678,50094
685,42234
1302,36350
574,41445
2433,27822
1288,54367
2573,42272
2442,46369
1640,33382
173,45439
1043,6016
1818,50298
2034,57125
2336,26258
1857,27437
999,30331
1543,59896
2513,57609
860,17187
2146,32455
571,12127
2195,55595
1618,61027
922,59499
1762,8690
502,13508
933,2523
56,19019
1832,31092
612,49039
517,42170
1756,63738
2568,18122
696,2762
1905,16799
834,53543
1451,23335
1948,33463
95,1047
1563,59625
635,11242
1240,49871
2208,11541
1637,25664
9,45049
2493,29840
624,4559
2458,13888
2396,9452
1202,44817
1980,63910
1401,34217
2431,14270
2022,29635
555,37253
2320,21956
1671,28422
674,7525
934,927
1111,29703
781,61887
